SN,idx_kpr,file_kpr,phase_kpr,low_wl_kpr,high_wl_kpr,snr_kpr,src_kpr,z_uni,m_b_uni,m_b_err_uni,x1_uni,x1_err_uni,c_uni,c_err_uni,mu_uni,mu_err_uni,sn_kpr
2006d,640,sn2006D-20060126.51-fast.flm,4.95934959349634,3514.0,7298.0,127.50366305914964,cfa,0.0096,14.18,0.23,-2.01,0.09,0.16,0.01,32.84,0.25,2006d
2006d,816,SN06D_060116_b01_NTT_EM.dat,-5.1338488993923495,3226.0,5204.0,152.36284710881404,csp,0.0096,14.18,0.23,-2.01,0.09,0.16,0.01,32.84,0.25,2006d
2006d,817,SN06D_060116_g01_NTT_EM.dat,-5.123934166320288,4020.0,10062.0,77.70325581582749,csp,0.0096,14.18,0.23,-2.01,0.09,0.16,0.01,32.84,0.25,2006d
2006d,818,SN06D_060116_r01_NTT_EM.dat,-5.114019432786535,5804.0,10062.0,80.43147275225517,csp,0.0096,14.18,0.23,-2.01,0.09,0.16,0.01,32.84,0.25,2006d
2006d,819,SN06D_060124_g01_CLA_LD.dat,2.788023002013417,3808.0,9844.0,222.59274835317683,csp,0.0096,14.18,0.23,-2.01,0.09,0.16,0.01,32.84,0.25,2006d
2006d,993,sn2006d-20060116-snifs-b.dat,-5.461035098157476,3246.0,5056.0,172.46594309927346,other,0.0096,14.18,0.23,-2.01,0.09,0.16,0.01,32.84,0.25,2006d
2006d,994,sn2006d-20060116-snifs-r.dat,-5.461035098157476,5166.0,9858.0,149.086587905774,other,0.0096,14.18,0.23,-2.01,0.09,0.16,0.01,32.84,0.25,2006d
2006d,995,sn2006d-20060120-snifs-b.dat,-1.4951417806877156,3246.0,5104.0,257.50025590433916,other,0.0096,14.18,0.23,-2.01,0.09,0.16,0.01,32.84,0.25,2006d
2006d,996,sn2006d-20060120-snifs-r.dat,-1.4951417806877156,5012.0,9858.0,262.2950194298928,other,0.0096,14.18,0.23,-2.01,0.09,0.16,0.01,32.84,0.25,2006d
2006ef,107,sn2006ef-20060824.454-ui-corrected.flm,4.433629170587158,3314.0,10166.0,124.80989612197806,bsnip,0.017,15.31,0.16,-1.59,0.26,-0.05,0.04,34.56,0.21,2006ef
2006ej,108,sn2006ej-20060824.430-ui.flm,-0.3861034129976058,3306.0,10140.0,107.94997634958423,bsnip,0.0192,15.74,0.12,-1.56,0.16,0.05,0.02,34.74,0.2,2006ej
2006em,109,sn2006em-20060902.440-ui.flm,6.031005667991992,3310.0,10152.0,0.30168563861599274,bsnip,,,,,,,,,,2006em
2006em,641,sn2006em-20060902.41-fast.flm,6.001571770150345,3464.0,7222.0,36.35500596106686,cfa,,,,,,,,,,2006em
2006eq,642,sn2006eq-20060902.26-fast.flm,4.687906440064382,3366.0,7014.0,15.774100299841564,cfa,0.0484,18.29,0.08,-2.49,0.18,0.25,0.04,36.69,0.12,2006eq
2006et,110,sn2006et-20060919.345-ui.flm,3.3208199569942467,3300.0,10314.0,54.28587566135104,bsnip,0.0212,15.92,0.11,0.75,0.26,0.2,0.02,34.85,0.19,2006et
2006et,643,sn2006et-20060918.36-fast.flm,2.357625711517024,3452.0,7198.0,61.21584696278589,cfa,0.0212,15.92,0.11,0.75,0.26,0.2,0.02,34.85,0.19,2006et
2006et,644,sn2006et-20060922.37-fast.flm,6.278853045896053,3454.0,7200.0,41.55298843554419,cfa,0.0212,15.92,0.11,0.75,0.26,0.2,0.02,34.85,0.19,2006et
2006fw,820,SN06fw_060927_b01_DUP_WF.dat,2.6962142196911305,3562.0,8476.0,29.927919871936126,csp,,,,,,,,,,2006fw
2006gj,111,sn2006gj-20060925.482-ui.flm,4.605691179463853,3272.0,10062.0,24.33975044620421,bsnip,0.0277,17.63,0.09,-2.09,0.28,0.4,0.02,35.71,0.18,2006gj
2006gj,645,sn2006gj-20060920.43-fast.flm,-0.30730540808786416,3442.0,7166.0,36.714213100928774,cfa,0.0277,17.63,0.09,-2.09,0.28,0.4,0.02,35.71,0.18,2006gj
2006gj,646,sn2006gj-20060924.46-fast.flm,3.611811030513621,3434.0,7158.0,42.05340757549564,cfa,0.0277,17.63,0.09,-2.09,0.28,0.4,0.02,35.71,0.18,2006gj
2006gj,821,SN06gj_060925_b01_DUP_WF.dat,4.477323097690977,3748.0,8930.0,38.40985575239314,csp,0.0277,17.63,0.09,-2.09,0.28,0.4,0.02,35.71,0.18,2006gj
2006gj,822,SN06gj_060927_b01_DUP_WF.dat,6.383394616181081,3748.0,8930.0,48.03903270381082,csp,0.0277,17.63,0.09,-2.09,0.28,0.4,0.02,35.71,0.18,2006gj
2006gr,647,sn2006gr-20060927.30-fast.flm,-6.3773623932779016,3416.0,7116.0,51.186681652720715,cfa,0.0335,16.91,0.07,0.55,0.12,0.13,0.01,35.97,0.17,2006gr
2006gr,648,sn2006gr-20060928.18-fast.flm,-5.526789658196144,3412.0,7112.0,51.77636473441603,cfa,0.0335,16.91,0.07,0.55,0.12,0.13,0.01,35.97,0.17,2006gr
2006gr,649,sn2006gr-20060929.13-fast.flm,-4.608557728278418,3412.0,7112.0,39.866484825260414,cfa,0.0335,16.91,0.07,0.55,0.12,0.13,0.01,35.97,0.17,2006gr
2006gr,650,sn2006gr-20060930.30-fast.flm,-3.4776826145814623,3412.0,7114.0,59.712318138459864,cfa,0.0335,16.91,0.07,0.55,0.12,0.13,0.01,35.97,0.17,2006gr
2006gr,651,sn2006gr-20061002.26-fast.flm,-1.5832251591672994,3416.0,7118.0,26.642072031088947,cfa,0.0335,16.91,0.07,0.55,0.12,0.13,0.01,35.97,0.17,2006gr
2006gr,652,sn2006gr-20061003.26-fast.flm,-0.616665232935153,3420.0,7122.0,15.193230302821796,cfa,0.0335,16.91,0.07,0.55,0.12,0.13,0.01,35.97,0.17,2006gr
2006gt,112,sn2006gt-20060925.348-ui.flm,2.7450991652667773,3222.0,9904.0,21.160973886200228,bsnip,,,,,,,,,,2006gt
2006gt,653,sn2006gt-20060925.36-fast.flm,2.756584935835108,3386.0,7050.0,19.492604691541587,cfa,,,,,,,,,,2006gt
2006gt,654,sn2006gt-20060926.38-fast.flm,3.732875433941198,3382.0,7044.0,28.30826966931324,cfa,,,,,,,,,,2006gt
2006gt,655,sn2006gt-20060927.37-fast.flm,4.680451505640392,3382.0,7048.0,23.949761863437534,cfa,,,,,,,,,,2006gt
2006gt,823,SN06gt_060925_b01_DUP_WF.dat,2.651298705646308,3690.0,8788.0,32.75822564457132,csp,,,,,,,,,,2006gt
2006gt,824,SN06gt_060927_b01_DUP_WF.dat,4.42202166799225,3690.0,8788.0,38.176142136273974,csp,,,,,,,,,,2006gt
2006gt,825,SN06gt_060928_b01_DUP_WF.dat,5.369597739454663,3690.0,8788.0,39.01864055633288,csp,,,,,,,,,,2006gt
2006h,113,sn2006h-20060124.254-ui.flm,6.36789405844237,3328.0,10402.0,18.37325151526595,bsnip,,,,,,,,,,2006h
2006h,656,sn2006H-20060122.11-fast.flm,4.253481039811835,3494.0,7262.0,48.33102559563094,cfa,,,,,,,,,,2006h
2006h,657,sn2006H-20060123.13-fast.flm,5.2594051438212315,3500.0,7266.0,43.58088085353111,cfa,,,,,,,,,,2006h
2006h,658,sn2006H-20060124.15-fast.flm,6.2653292478378,3496.0,7260.0,42.85822095791136,cfa,,,,,,,,,,2006h
2006hx,826,SN06hx_061010_b01_DUP_WF.dat,-2.9660619764250766,3688.0,8782.0,40.64434847781313,csp,,,,,,,,,,2006hx
2006is,827,SN06is_061001_b01_BAA_IM.dat,1.4059106419878638,4100.0,10450.0,51.69701605737153,csp,0.0314,15.88,0.10,2.33,0.34,-0.1,0.04,35.74,0.18,2006is
2006is,828,SN06is_061005_b01_NTT_EM.dat,5.293980763227919,3156.0,5088.0,35.674616748612706,csp,0.0314,15.88,0.10,2.33,0.34,-0.1,0.04,35.74,0.18,2006is
2006is,829,SN06is_061005_g01_NTT_EM.dat,5.3036766984750505,3932.0,9838.0,32.523835744168636,csp,0.0314,15.88,0.10,2.33,0.34,-0.1,0.04,35.74,0.18,2006is
2006is,830,SN06is_061005_r01_NTT_EM.dat,5.313372634173686,5676.0,9838.0,19.255347225859214,csp,0.0314,15.88,0.10,2.33,0.34,-0.1,0.04,35.74,0.18,2006is
2006kf,114,sn2006kf-20061030.385-ui.flm,-2.120824321132985,3312.0,10230.0,99.51754062194144,bsnip,0.0208,15.80,0.12,-2.85,0.23,-0.01,0.03,34.80,0.2,2006kf
2006kf,659,sn2006kf-20061027.39-fast.flm,-5.053358412456326,3458.0,7210.0,39.7964728364517,cfa,0.0208,15.80,0.12,-2.85,0.23,-0.01,0.03,34.80,0.2,2006kf
2006kf,831,SN06kf_061027_b01_DUP_WF.dat,-5.131689873938826,3774.0,8992.0,37.33286605928666,csp,0.0208,15.80,0.12,-2.85,0.23,-0.01,0.03,34.80,0.2,2006kf
2006kf,832,SN06kf_061103_b01_HIL_BC.dat,2.721039145242225,3840.0,7116.0,44.13572381987422,csp,0.0208,15.80,0.12,-2.85,0.23,-0.01,0.03,34.80,0.2,2006kf
2006kf,833,SN06kf_061103_b01_NTT_EM.dat,1.6243986836038258,3186.0,5138.0,26.711593750177983,csp,0.0208,15.80,0.12,-2.85,0.23,-0.01,0.03,34.80,0.2,2006kf
2006kf,834,SN06kf_061103_g01_NTT_EM.dat,1.6439815490065095,3980.0,9936.0,28.61394378888884,csp,0.0208,15.80,0.12,-2.85,0.23,-0.01,0.03,34.80,0.2,2006kf
2006kf,835,SN06kf_061103_r01_NTT_EM.dat,1.6537729819358262,5732.0,9936.0,28.98848304548552,csp,0.0208,15.80,0.12,-2.85,0.23,-0.01,0.03,34.80,0.2,2006kf
2006le,660,sn2006le-20061101.43-fast.flm,-6.361113076845991,3470.0,7234.0,66.68085021715898,cfa,0.0173,14.73,0.16,0.63,0.08,-0.04,0.01,34.23,0.22,2006le
2006le,661,sn2006le-20061111.39-fast.flm,3.4282389388161136,3470.0,7234.0,62.44060487249251,cfa,0.0173,14.73,0.16,0.63,0.08,-0.04,0.01,34.23,0.22,2006le
2006le,662,sn2006le-20061112.40-fast.flm,4.4209342737397614,3470.0,7234.0,44.659838537355604,cfa,0.0173,14.73,0.16,0.63,0.08,-0.04,0.01,34.23,0.22,2006le
2006le,663,sn2006le-20061114.38-fast.flm,6.367010276849477,3470.0,7234.0,57.0627535482903,cfa,0.0173,14.73,0.16,0.63,0.08,-0.04,0.01,34.23,0.22,2006le
2006lf,115,sn2006lf-20061030.420-ui-corrected.flm,-6.320531066734968,3338.0,10312.0,76.53356259387634,bsnip,0.013,13.65,0.25,-1.89,0.14,-0.2,0.02,33.24,0.3,2006lf
2006lf,664,sn2006lf-20061030.41-fast.flm,-6.330400727983284,3484.0,7266.0,30.435755825954317,cfa,0.013,13.65,0.25,-1.89,0.14,-0.2,0.02,33.24,0.3,2006lf
2006lf,665,sn2006lf-20061031.42-fast.flm,-5.333564941386323,3484.0,7266.0,26.334983102554396,cfa,0.013,13.65,0.25,-1.89,0.14,-0.2,0.02,33.24,0.3,2006lf
2006lf,666,sn2006lf-20061101.40-fast.flm,-4.366338138541488,3484.0,7266.0,51.56462093161396,cfa,0.013,13.65,0.25,-1.89,0.14,-0.2,0.02,33.24,0.3,2006lf
2006lf,667,sn2006lf-20061111.36-fast.flm,5.4638444699301605,3484.0,7266.0,34.556714442167895,cfa,0.013,13.65,0.25,-1.89,0.14,-0.2,0.02,33.24,0.3,2006lf
2006lf,668,sn2006lf-20061112.37-fast.flm,6.460680256534302,3484.0,7266.0,32.462877951882845,cfa,0.013,13.65,0.25,-1.89,0.14,-0.2,0.02,33.24,0.3,2006lf
2006mo,669,sn2006mo-20061113.21-fast.flm,6.429110069220003,3404.0,7098.0,36.167532137881324,cfa,0.036000000000000004,17.37,0.07,-2.58,0.25,0.09,0.03,36.15,0.18,2006mo
2006mp,116,sn2006mp-20061120.101-ui.flm,5.5598903124857095,3280.0,10172.0,63.87952650799578,bsnip,0.0233,15.95,0.09,0.77,0.23,0.06,0.01,35.20,0.19,2006mp
2006mr,836,SN06mr_061109_b01_CLA_LD.dat,-2.4406708217021205,3816.0,6044.0,115.28051658986912,csp,,,,,,,,,,2006mr
2006mr,837,SN06mr_061109_r01_CLA_LD.dat,-2.4307291887868225,5696.0,9866.0,74.41590666236127,csp,,,,,,,,,,2006mr
2006n,117,sn2006n-20060123.286-ui.flm,-1.4433926826694696,3322.0,10400.0,66.30748788698608,bsnip,0.0143,15.04,0.16,-2.24,0.19,0.0,0.02,34.08,0.22,2006n
2006n,118,sn2006n-20060124.285-ui.flm,-0.4584546430575745,3326.0,10400.0,55.220678094080924,bsnip,0.0143,15.04,0.16,-2.24,0.19,0.0,0.02,34.08,0.22,2006n
2006n,670,sn2006N-20060122.23-fast.flm,-2.4845283881984885,3494.0,7254.0,110.72557882280644,cfa,0.0143,15.04,0.16,-2.24,0.19,0.0,0.02,34.08,0.22,2006n
2006n,671,sn2006N-20060124.26-fast.flm,-0.4831027421483112,3496.0,7258.0,40.73441423438295,cfa,0.0143,15.04,0.16,-2.24,0.19,0.0,0.02,34.08,0.22,2006n
2006n,672,sn2006N-20060126.32-fast.flm,1.5479006228078809,3526.0,7246.0,79.87088972823281,cfa,0.0143,15.04,0.16,-2.24,0.19,0.0,0.02,34.08,0.22,2006n
2006n,673,sn2006N-20060127.24-fast.flm,2.4549506692924736,3494.0,7256.0,92.77144381231636,cfa,0.0143,15.04,0.16,-2.24,0.19,0.0,0.02,34.08,0.22,2006n
2006n,674,sn2006N-20060128.22-fast.flm,3.4211561535962702,3494.0,7254.0,109.8932620552124,cfa,0.0143,15.04,0.16,-2.24,0.19,0.0,0.02,34.08,0.22,2006n
2006n,675,sn2006N-20060130.22-fast.flm,5.3930040807404325,3494.0,7258.0,106.47298426248938,cfa,0.0143,15.04,0.16,-2.24,0.19,0.0,0.02,34.08,0.22,2006n
2006n,676,sn2006N-20060131.22-fast.flm,6.378928044312514,3492.0,7256.0,115.47757231576841,cfa,0.0143,15.04,0.16,-2.24,0.19,0.0,0.02,34.08,0.22,2006n
2006oa,677,sn2006oa-20061121.09-fast.flm,-5.594339622641784,3336.0,6944.0,19.369064997083413,cfa,0.0589,17.85,0.04,0.89,0.31,0.05,0.01,37.11,0.17,2006oa
2006oa,678,sn2006oa-20061122.16-fast.flm,-4.584905660371043,3336.0,6944.0,15.221593495561454,cfa,0.0589,17.85,0.04,0.89,0.31,0.05,0.01,37.11,0.17,2006oa
2006oa,679,sn2006oa-20061123.13-fast.flm,-3.669811320754168,3334.0,6944.0,29.37249626520699,cfa,0.0589,17.85,0.04,0.89,0.31,0.05,0.01,37.11,0.17,2006oa
2006oa,680,sn2006oa-20061125.08-fast.flm,-1.8301886792406152,3332.0,6942.0,24.511763733661862,cfa,0.0589,17.85,0.04,0.89,0.31,0.05,0.01,37.11,0.17,2006oa
2006oa,681,sn2006oa-20061127.10-fast.flm,0.07547169811485492,3332.0,6942.0,21.730106008184904,cfa,0.0589,17.85,0.04,0.89,0.31,0.05,0.01,37.11,0.17,2006oa
2006or,119,sn2006or-20061123.654-br.flm,-5.703159509229248,3036.0,9008.0,81.74340733041564,bsnip,0.0217,17.01,0.13,-1.55,0.41,0.41,0.06,35.12,0.21,2006or
2006or,120,sn2006or-20061201.530-ui.flm,2.010748149141964,3294.0,9990.0,32.7703835879855,bsnip,0.0217,17.01,0.13,-1.55,0.41,0.41,0.06,35.12,0.21,2006or
2006os,838,SN06os_061122_b01_DUP_WF.dat,-1.40296995846587,3732.0,8890.0,20.99157502981848,csp,0.0321,17.57,0.08,-0.72,0.16,0.47,0.02,35.65,0.18,2006os
2006ot,121,sn2006ot-20061123.362-br.flm,-2.386288101793762,3010.0,8732.0,64.4316359627634,bsnip,0.0522,17.99,0.05,-1.43,0.27,0.19,0.03,36.67,0.19,2006ot
2006ot,122,sn2006ot-20061201.241-ui.flm,5.095432532524741,3192.0,9920.0,12.94104157006253,bsnip,0.0522,17.99,0.05,-1.43,0.27,0.19,0.03,36.67,0.19,2006ot
2006ot,682,sn2006ot-20061124.23-fast.flm,-1.5620548855728789,3360.0,6994.0,22.573202379616408,cfa,0.0522,17.99,0.05,-1.43,0.27,0.19,0.03,36.67,0.19,2006ot
2006ot,683,sn2006ot-20061127.30-fast.flm,1.3531478492098663,3352.0,6986.0,22.2933426166074,cfa,0.0522,17.99,0.05,-1.43,0.27,0.19,0.03,36.67,0.19,2006ot
2006s,123,sn2006s-20060130.375-ui.flm,-4.087774270369907,3280.0,10220.0,26.30491891086967,bsnip,0.0329,16.81,0.07,0.65,0.12,0.11,0.01,35.94,0.17,2006s
2006s,124,sn2006s-20060206.517-ui.flm,2.8320844257665447,3256.0,10122.0,24.040790847018624,bsnip,0.0329,16.81,0.07,0.65,0.12,0.11,0.01,35.94,0.17,2006s
2006s,684,sn2006S-20060128.50-fast.flm,-5.904455179814904,3436.0,7130.0,48.13978286563231,cfa,0.0329,16.81,0.07,0.65,0.12,0.11,0.01,35.94,0.17,2006s
2006s,685,sn2006S-20060129.51-fast.flm,-4.9258697299252265,3438.0,7132.0,59.475212389474116,cfa,0.0329,16.81,0.07,0.65,0.12,0.11,0.01,35.94,0.17,2006s
2006s,686,sn2006S-20060131.49-fast.flm,-3.0074546895552565,3436.0,7130.0,54.932373702175894,cfa,0.0329,16.81,0.07,0.65,0.12,0.11,0.01,35.94,0.17,2006s
2006s,687,sn2006S-20060202.47-fast.flm,-1.0890396491782384,3436.0,7132.0,65.91361518200414,cfa,0.0329,16.81,0.07,0.65,0.12,0.11,0.01,35.94,0.17,2006s
2006s,688,sn2006S-20060203.47-fast.flm,-0.1201431641409069,3436.0,7132.0,69.28904726091076,cfa,0.0329,16.81,0.07,0.65,0.12,0.11,0.01,35.94,0.17,2006s
2006s,689,sn2006S-20060204.47-fast.flm,0.8487533208964246,3436.0,7132.0,74.85329937010306,cfa,0.0329,16.81,0.07,0.65,0.12,0.11,0.01,35.94,0.17,2006s
2006s,690,sn2006S-20060206.48-fast.flm,2.7962352558234347,3436.0,7132.0,34.856477481419866,cfa,0.0329,16.81,0.07,0.65,0.12,0.11,0.01,35.94,0.17,2006s
2006s,691,sn2006S-20060207.43-mmt.flm,3.71668691660608,3542.0,8040.0,47.603144880616505,cfa,0.0329,16.81,0.07,0.65,0.12,0.11,0.01,35.94,0.17,2006s
2006sr,125,sn2006sr-20061220.097-ui.flm,-2.5484797000415784,3284.0,10202.0,69.41334661294077,bsnip,0.023,16.11,0.10,-1.51,0.23,0.07,0.01,35.07,0.19,2006sr
2006sr,126,sn2006sr-20061225.242-br.flm,2.475247524748781,3254.0,8972.0,99.0007001950632,bsnip,0.023,16.11,0.10,-1.51,0.23,0.07,0.01,35.07,0.19,2006sr
2006sr,692,sn2006sr-20061222.12-fast.flm,-0.5731638252578107,3450.0,7190.0,68.37473155576204,cfa,0.023,16.11,0.10,-1.51,0.23,0.07,0.01,35.07,0.19,2006sr
2006sr,693,sn2006sr-20061224.09-fast.flm,1.350401312315068,3448.0,7188.0,72.32771616701287,cfa,0.023,16.11,0.10,-1.51,0.23,0.07,0.01,35.07,0.19,2006sr
2006sr,694,sn2006sr-20061225.12-fast.flm,2.35612318628358,3448.0,7188.0,62.869173622423105,cfa,0.023,16.11,0.10,-1.51,0.23,0.07,0.01,35.07,0.19,2006sr
2006sr,695,sn2006sr-20061226.13-fast.flm,3.3423164801640666,3448.0,7186.0,72.66478582288943,cfa,0.023,16.11,0.10,-1.51,0.23,0.07,0.01,35.07,0.19,2006sr
2006sr,696,sn2006sr-20061227.09-fast.flm,4.279688323856459,3448.0,7188.0,29.909996350585995,cfa,0.023,16.11,0.10,-1.51,0.23,0.07,0.01,35.07,0.19,2006sr
2006x,127,sn2006x-20060222.413-ui.flm,2.44717679360066,3360.0,10196.0,186.2382701335139,bsnip,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,697,sn2006X-20060221.40-fast.flm,1.43945724404134,3526.0,7322.0,179.72276834035182,cfa,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,698,sn2006X-20060222.41-fast.flm,2.4441924316602543,3526.0,7322.0,187.41296755137384,cfa,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,699,sn2006X-20060224.36-fast.flm,4.384027694878083,3534.0,7332.0,219.06248013456826,cfa,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,700,sn2006X-20060225.36-fast.flm,5.378815009350249,3528.0,7324.0,200.99394174323544,cfa,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,701,sn2006X-20060226.32-fast.flm,6.333810831242659,3528.0,7326.0,172.54345309185658,cfa,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,839,SN06X_060213_b01_NTT_EM.dat,-6.578528510754,3236.0,5222.0,34.281167838232996,csp,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,840,SN06X_060213_g01_NTT_EM.dat,-6.558632764446028,4032.0,10096.0,50.56396977394578,csp,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,841,SN06X_060213_r01_NTT_EM.dat,-6.558632764446028,5822.0,10096.0,64.33994563819252,csp,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,987,2006X_20060213_4178_6794_00.dat,-6.916756197526301,4210.0,6708.0,118.27185651455595,other,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,988,2006X_20060219_3731_8515_00.dat,-0.9480323106933058,3766.0,8420.0,77.2906638663797,other,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,989,2006X_20060219_4182_6799_00.dat,-0.9480323106933058,4214.0,6714.0,313.9165195917009,other,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,990,2006X_20060221_3981_8865_00.dat,1.0415423182510255,4014.0,8768.0,78.01909807902811,other,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,991,2006X_20060223_4179_6793_00.dat,3.0311169471953576,4210.0,6708.0,279.47017316010897,other,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2006x,992,2006X_20060225_3734_8223_00.dat,5.02069157613969,3768.0,8130.0,112.02185086716216,other,0.0063,15.30,0.35,-0.17,0.04,1.45,0.01,31.03,0.36,2006x
2007a,128,sn2007a-20070113.208-br.flm,0.4768459345202852,3280.0,9042.0,150.18411081798482,bsnip,,,,,,,,,,2007a
2007a,702,sn2007A-20070109.12-fast.flm,-3.5424245403554404,3468.0,7234.0,67.92184749436457,cfa,,,,,,,,,,2007a
2007a,703,sn2007A-20070110.14-fast.flm,-2.539573296626408,3468.0,7234.0,91.07618789381328,cfa,,,,,,,,,,2007a
2007a,704,sn2007A-20070117.11-fast.flm,4.313243535544632,3472.0,7240.0,67.01028711782463,cfa,,,,,,,,,,2007a
2007a,852,SN07A_070106_b01_NTT_EM.dat,-6.57064202139503,3198.0,5158.0,36.65602855366868,csp,,,,,,,,,,2007a
2007a,853,SN07A_070106_g01_NTT_EM.dat,-6.550978271499615,3984.0,9972.0,26.74511325781702,csp,,,,,,,,,,2007a
2007a,854,SN07A_070106_r01_NTT_EM.dat,-6.5411463967808245,5752.0,9972.0,20.6731758873977,csp,,,,,,,,,,2007a
2007a,855,SN07A_070113_b01_DUP_BC.dat,0.3116704355905177,3916.0,9914.0,22.79053291491476,csp,,,,,,,,,,2007a
2007ae,705,sn2007ae-20070225.54-fast.flm,2.4821798838202884,3316.0,6912.0,18.931226290264405,cfa,0.0643,17.73,0.04,1.45,0.27,0.02,0.02,37.18,0.17,2007ae
2007ae,706,sn2007ae-20070226.53-fast.flm,3.412292709322632,3494.0,6916.0,5.539672430695716,cfa,0.0643,17.73,0.04,1.45,0.27,0.02,0.02,37.18,0.17,2007ae
2007af,129,sn2007af-20070313.545-ui-corrected.flm,-1.1437505470125786,3384.0,10392.0,189.230542750311,bsnip,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,130,sn2007af-20070317.653-deimos-corrected.flm,2.9419253200499664,4450.0,9478.0,275.63822372754515,bsnip,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,131,sn2007af-20070318.633-br-corrected.flm,3.916599699245245,3484.0,9138.0,195.04242302159128,bsnip,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,707,sn2007af-20070309.47-fast.flm,-5.196605746201302,3512.0,7322.0,183.42655268612359,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,708,sn2007af-20070310.46-fast.flm,-4.211985710080701,3514.0,7326.0,241.1353079756482,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,709,sn2007af-20070311.45-fast.flm,-3.2273656739601018,3514.0,7326.0,226.31414929322796,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,710,sn2007af-20070312.44-fast.flm,-2.242745637832265,3512.0,7324.0,159.06398549010657,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,711,sn2007af-20070313.45-fast.flm,-1.2382342878537864,3514.0,7326.0,244.8922470215532,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,712,sn2007af-20070314.44-fast.flm,-0.2536142517259501,3514.0,7326.0,278.23146952496995,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,713,sn2007af-20070315.39-fast.flm,0.6912231566716551,3516.0,7328.0,228.82461050148152,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,714,sn2007af-20070317.42-fast.flm,2.7101915135684087,3512.0,7324.0,232.7190593698949,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,715,sn2007af-20070318.41-fast.flm,3.6948115496962433,3512.0,7324.0,244.39300653220886,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,716,sn2007af-20070319.42-fast.flm,4.699322899674723,3514.0,7326.0,136.02558539462999,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,717,sn2007af-20070320.48-fast.flm,5.75356253431599,3514.0,7324.0,218.58111172120255,cfa,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,842,SN07af_070314_b01_DUP_BC.dat,-0.3928534489409601,3464.0,9542.0,157.25254182561088,csp,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,843,SN07af_070314_r01_DUP_BC.dat,-0.38290779176960055,4988.0,9542.0,109.92973040003211,csp,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,844,SN07af_070319_b01_DUP_BC.dat,4.530246731857423,3454.0,9522.0,158.96038538275175,csp,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007af,845,SN07af_070319_r01_DUP_BC.dat,4.550138045737011,4972.0,9522.0,108.25023075996997,csp,0.0063,13.13,0.34,-0.55,0.06,0.12,0.01,32.08,0.38,2007af
2007ai,846,SN07ai_070314_b01_DUP_BC.dat,-0.14927369614048264,3378.0,9298.0,31.315916639028696,csp,0.032,16.85,0.10,1.28,0.26,0.2,0.02,35.83,0.19,2007ai
